scope,district_number,seats,fractional_seats,floor_override,bonus_seats,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Georgia,2,8,7.909710,f,0,3834414,3834414,0.857944,1,t,Carroll; Clayton; Cobb; Coweta; DeKalb; Douglas; Fayette; Fulton; Haralson; Heard; Paulding,6ef39632-d63e-48e0-8a82-49f8eac5ef4f,e004b3ce-73e8-46f7-a575-89ca8edb148c
Georgia,3,7,6.908077,f,0,3348849,3348849,0.828858,1,t,Banks; Barrow; Bartow; Catoosa; Chattooga; Cherokee; Clarke; Dade; Dawson; Elbert; Fannin; Floyd; Forsyth; Franklin; Gilmer; Gordon; Gwinnett; Habersham; Hall; Hart; Jackson; Lumpkin; Madison; Murray; Oconee; Oglethorpe; Pickens; Polk; Rabun; Stephens; Towns; Union; Walker; Walton; White; Whitfield,03001f9b-e217-4452-bcf2-800e248ba129,e004b3ce-73e8-46f7-a575-89ca8edb148c
Harris,1,5,5.001254,f,0,2416349,2416349,0.899352,1,t,sub:Harris — drawn district 1 (pop 2416349),e38ee8b6-36d6-4a08-849f-f7b42d5821b9,d8718216-beb7-4173-8f88-a4cdff5fb013
Harris,2,5,4.998746,f,0,2415137,2415137,0.890738,1,t,sub:Harris — drawn district 2 (pop 2415137),dcdd94d1-f488-499b-96b3-d27d3cfb175b,d8718216-beb7-4173-8f88-a4cdff5fb013
Illinois,1,8,7.857621,f,0,3794589,3794589,0.781136,1,t,Boone; DeKalb; DuPage; Grundy; Iroquois; Kane; Kankakee; Kendall; Lake; McHenry; Will,582b8c71-6e5c-4f5d-9e69-90ea374eb233,49d7c831-31e6-472d-9d0a-5036e8756445
Illinois,2,8,8.142379,f,0,3932104,3932104,0.844981,1,t,Adams; Alexander; Bond; Brown; Bureau; Calhoun; Carroll; Cass; Champaign; Christian; Clark; Clay; Clinton; Coles; Crawford; Cumberland; De Witt; Douglas; Edgar; Edwards; Effingham; Fayette; Ford; Franklin; Fulton; Gallatin; Greene; Hamilton; Hancock; Hardin; Henderson; Henry; Jackson; Jasper; Jefferson; Jersey; Jo Daviess; Johnson; Knox; LaSalle; Lawrence; Lee; Livingston; Logan; Macon; Macoupin; Madison; Marion; Marshall; Mason; Massac; McDonough; McLean; Menard; Mercer; Monroe; Montgomery; Morgan; Moultrie; Ogle; Peoria; Perry; Piatt; Pike; Pope; Pulaski; Putnam; Randolph; Richland; Rock Island; Saline; Sangamon; Schuyler; Scott; Shelby; St. Clair; Stark; Stephenson; Tazewell; Union; Vermilion; Wabash; Warren; Washington; Wayne; White; Whiteside; Williamson; Winnebago; Woodford,11167d13-e7b9-4d05-8f64-485baff092fc,49d7c831-31e6-472d-9d0a-5036e8756445
Indiana,1,7,6.965541,f,0,3565121,3565121,0.916275,1,t,Adams; Allen; Benton; Blackford; Boone; Carroll; Cass; Clinton; DeKalb; Delaware; Elkhart; Fountain; Fulton; Grant; Hamilton; Henry; Howard; Huntington; Jasper; Jay; Kosciusko; LaGrange; LaPorte; Lake; Madison; Marshall; Miami; Montgomery; Newton; Noble; Parke; Porter; Pulaski; Randolph; St. Joseph; Starke; Steuben; Tippecanoe; Tipton; Vermillion; Wabash; Warren; Wayne; Wells; White; Whitley,e35abe9c-4939-435e-be01-c2a4d09639da,0cd0f961-5721-4430-a2f1-8b980a437e7b
Indiana,2,6,6.034459,f,0,3088572,3088572,0.852200,1,t,Bartholomew; Brown; Clark; Clay; Crawford; Daviess; Dearborn; Decatur; Dubois; Fayette; Floyd; Franklin; Gibson; Greene; Hancock; Harrison; Hendricks; Jackson; Jefferson; Jennings; Johnson; Knox; Lawrence; Marion; Martin; Monroe; Morgan; Ohio; Orange; Owen; Perry; Pike; Posey; Putnam; Ripley; Rush; Scott; Shelby; Spencer; Sullivan; Switzerland; Union; Vanderburgh; Vigo; Warrick; Washington,0fe641f3-df59-4861-9646-b977304009fe,0cd0f961-5721-4430-a2f1-8b980a437e7b
Los Angeles,1,8,8.002338,f,0,3928065,3928065,0.253513,3,f,sub:Los Angeles — drawn district 1 (pop 3928065),b4da2e4d-c5d8-4b5d-8b3f-5e826d904768,8a9fb9cc-c3e2-421d-a52d-b378e36b3ee4
Los Angeles,2,7,7.002286,f,0,3437175,3437175,0.994923,1,t,sub:Los Angeles — drawn district 2 (pop 3437175),12eb519e-d775-416f-9b03-fd79fd7d881c,8a9fb9cc-c3e2-421d-a52d-b378e36b3ee4
Los Angeles,3,7,6.995376,f,0,3433783,3433783,0.820015,1,t,sub:Los Angeles — drawn district 3 (pop 3433783),56a6439a-7158-4756-b372-78adda85a3e0,8a9fb9cc-c3e2-421d-a52d-b378e36b3ee4
