scope,district_number,seats,fractional_seats,floor_override,bonus_seats,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Uttar Pradesh,3,7,6.734563,f,0,8594300,8594300,0.800833,1,t,Banda; Chitrakoot; Fatehpur; Kaushambi,88e711b4-8815-4131-aa06-cf9bc1144cca,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,4,6,6.030815,f,0,7696213,7696213,0.738464,1,t,Mirzapur; Sonbhadra,6b2855fe-8496-4cfe-8840-80ebd2835150,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,5,8,8.339206,f,0,10642061,10642061,0.814589,1,t,Auraiya; Etawah; Farrukhabad; Kannauj; Kanpur Dehat; Mainpuri,75cce0e1-e974-4de2-af80-86fa7a423ee2,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,6,9,8.950403,f,0,11422039,11422039,0.597483,1,t,Hardoi; Kanpur Nagar; Sitapur,5b68d07d-e8c2-4f81-9b38-540110ae2c76,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,7,6,5.898065,f,0,7526804,7526804,0.712961,1,t,Etah; Firozabad; Kanshiram Nagar; Mahamaya Nagar,59630d9c-818f-455b-8ca5-65f7d2f065eb,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,8,9,8.736957,f,0,11149651,11149651,0.583233,1,t,Agra; Mathura,0cb194a6-789b-4d2f-ad80-3ce9cc88a555,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,9,7,7.186007,f,0,9170409,9170409,0.802027,1,t,Lucknow,3e6d1eca-6d59-4988-9c13-98d61ec576f3,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,10,9,9.168026,f,0,11699759,11699759,0.814089,1,t,Bareilly; Budaun; Moradabad; Rampur,6df06228-0a16-4cfb-bd7b-038214a5a8d8,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,11,7,6.758763,f,0,8625182,8625182,0.731504,1,t,Kheri; Pilibhit; Shahjahanpur,e8eeffba-0a21-4793-89a6-de2f7b73dc83,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,12,7,7.123602,f,0,9090771,9090771,0.674907,1,t,Bijnor; Hapur; Meerut,601c2c64-d6a5-4c39-a436-4ddf30e67247,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,13,9,8.510514,f,0,10860676,10860676,0.772167,1,t,Aligarh; Bulandshahr; Jyotiba Phule Nagar; Sambhal,c2a1ebc2-ca53-4d8c-a0b2-b321378f83c5,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,14,9,9.092713,f,0,11603648,11603648,0.648889,1,t,Gautam Buddha Nagar; Ghaziabad,7f75391d-01af-4675-a48b-a50dbc1188e6,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,15,7,6.609707,f,0,8434965,8434965,0.727493,1,t,Bahraich; Gonda; Shrawasti,ed756ad0-a31f-4ba2-81af-23480d3fd2ac,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,16,6,5.903996,f,0,7534373,7534373,0.742078,1,t,Balrampur; Basti; Siddharthnagar,75ca7e0f-97dc-4718-8a5c-fe2810eb4463,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,17,8,7.957972,f,0,10155550,10155550,0.695831,1,t,Deoria; Kushinagar; Mahrajganj,631d6a0f-4b82-4188-96eb-10a00c9f9ce5,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,18,5,5.028043,f,0,6416527,6416527,0.827338,1,t,Azamgarh,144f679a-1083-4bad-b307-d9ca0a1564de,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,19,7,6.837919,f,0,8726197,8726197,0.821449,1,t,Gorakhpur; Sant Kabir Nagar,61c76fc9-870e-448a-b995-2a88e60e315f,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,20,5,4.997298,f,0,6377292,6377292,0.751890,1,t,Jaunpur,3fee528f-6ebe-4ac7-97df-c95a903286cb,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,21,7,6.923965,f,0,8836005,8836005,0.812698,1,t,Allahabad,685e2ca3-0601-4ccd-b48f-b080a4358960,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,22,8,8.474669,f,0,10814933,10814933,0.563335,1,t,Chandauli; Sant Ravidas Nagar (Bhadohi); Varanasi,a311b030-ca25-4a4f-963d-58a0ede4fa1a,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,23,9,9.033550,f,0,11528147,11528147,0.784177,1,t,Ballia; Ghazipur; Mau,92e559c1-454d-4b04-ab12-968cff147311,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,24,6,6.124045,f,0,7815188,7815188,0.712239,1,t,Pratapgarh; Sultanpur,7d202222-1f63-439a-95c9-d5cff50043d2,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,25,7,7.076799,f,0,9031044,9031044,0.720022,1,t,Amethi; Rae Bareli; Unnao,0c7b4955-ac14-44d7-b498-2ff697bf621b,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,26,8,7.795269,f,0,9947918,9947918,0.647058,1,t,Ambedkar Nagar; Bara Banki; Faizabad,e8dffee6-9070-437e-af1e-bf2c292807fe,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttarākhand,1,5,5.015568,f,0,5922170,5922170,0.803295,1,t,Almora; Bageshwar; Chamoli; Champawat; Nainital; Pithoragarh; Udham Singh Nagar,0de09c8f-416d-4562-89bc-ec19b3dce190,7efe61eb-3e40-481c-86bb-a404ca4ce670
Uttarākhand,2,5,4.984432,f,0,5885405,5885405,0.809680,1,t,Dehradun; Garhwal; Hardwar; Rudraprayag; Tehri Garhwal; Uttarkashi,e6402949-09ba-4d54-abe8-4f179625b4a8,7efe61eb-3e40-481c-86bb-a404ca4ce670
West Bengal,1,8,8.158278,f,0,10470010,10470010,0.670391,1,t,Barddhaman; Birbhum,fd98d6e3-dd61-4cb5-a507-8cbcd0d1191f,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Bengal,2,5,4.951068,f,0,6354004,6354004,0.752932,1,t,Darjiling; Jalpaiguri; Kalimpong,1376860d-4379-435b-a1d9-9beb777cc118,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Bengal,3,9,9.328905,f,0,11972346,11972346,0.826018,1,t,Kolkata; South Twenty Four Parganas,8bfc5d68-b9bd-4a1a-84e9-fc4e7ec17b19,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Bengal,4,8,8.007218,f,0,10276146,10276146,0.537574,1,t,Dakshin Dinajpur; Maldah; Uttar Dinajpur,5c0ecb8e-02a8-41cf-a97b-e91201d2924e,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Bengal,5,5,4.892533,f,0,6278882,6278882,0.661708,1,t,Bankura; Jhargram,d7fb76ed-14c2-477c-b0e1-a51eb988123a,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Bengal,6,6,5.847809,f,0,7504846,7504846,0.588449,1,t,Paschim Barddhaman; Puruliya,0140cc5f-c115-4d4a-a2dc-bd554e60f015,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Bengal,7,5,4.612209,f,0,5919126,5919126,0.791747,1,t,Alipurduar; Koch Bihar,665d063e-5ced-4267-9ce9-ed315ee23afd,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Bengal,8,9,8.840708,f,0,11345814,11345814,0.700206,1,t,Haora; Hugli,570f7c5d-7556-43c1-ad12-c8a8e6197501,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Bengal,9,9,8.959272,f,0,11497974,11497974,0.889938,1,t,Paschim Medinipur; Purba Medinipur,70d085d0-2c53-4134-af57-1dd61896b1d7,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Bengal,10,7,7.164363,f,0,9194459,9194459,0.650404,1,t,North Twenty Four Parganas,f02de78b-9608-4c93-897c-56dc7831712b,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Bengal,11,9,9.237636,f,0,11855215,11855215,0.664426,1,t,Murshidabad; Nadia,0ce16731-b211-4148-ba75-7a520a281eb1,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
