id,legislature_id,jurisdiction_id,district_number,seats,target_population,actual_population,created_at,updated_at,deleted_at,status,fractional_seats,floor_override,map_id,num_geom_parts,is_contiguous,convex_hull_ratio
da287c40-8fa5-442d-8e9f-57f0241feef6,319c1990-6128-4bd8-a797-bb5de6b79ad3,32b47742-10bc-4059-968b-1b849950d616,1,7,1689468,1689468,2026-08-27 19:09:52,2026-08-27 19:09:52,,active,7.061303,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,4,t,0.800496
eb2fd7ad-6554-4a1c-8e44-3f92f0363a7c,319c1990-6128-4bd8-a797-bb5de6b79ad3,68ffa7ba-1514-49cb-b87f-d04fff0a8667,1,6,1379345,1379345,2026-08-27 19:08:22,2026-08-27 19:08:22,,active,6.153766,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,3,t,0.577837
ebe36fe6-85c2-438c-85fa-46de6ec4b264,319c1990-6128-4bd8-a797-bb5de6b79ad3,dcc1e3a2-d5ab-4a0b-88c3-a2f73700d15b,1,9,2163622,2163622,2026-08-27 19:08:48,2026-08-27 19:08:49,,active,9.199648,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,72,t,0.581591
ef99141a-e022-4ffd-aeb1-4a9255cf603f,319c1990-6128-4bd8-a797-bb5de6b79ad3,9570c85b-5e76-4e71-a071-28f2d0996331,1,9,2311511,2311511,2026-08-27 19:08:02,2026-08-27 19:08:11,,active,8.758916,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,2,t,0.643678
f149a9e6-6f01-43d2-8a8b-0e4cb536c67b,319c1990-6128-4bd8-a797-bb5de6b79ad3,2a9c4342-c7a2-46a9-ac2c-1757a4023e97,1,9,2121932,2121932,2026-08-27 19:09:10,2026-08-27 19:09:11,,active,8.952765,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,21,t,0.572855
016dae97-72da-4809-8fa6-087ef280ddd4,319c1990-6128-4bd8-a797-bb5de6b79ad3,f5aa0afb-9877-41a1-be15-e846c7b14715,2,6,1457839,1457839,2026-08-27 19:09:06,2026-08-27 19:09:07,,active,6.181447,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,78,t,0.639882
02ba48e7-cc38-4a47-a2b2-fb1f667204b7,319c1990-6128-4bd8-a797-bb5de6b79ad3,593beeec-86b2-479c-a109-f51548246653,2,6,1406826,1406826,2026-08-27 19:10:02,2026-08-27 19:10:03,,active,6.000041,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,21,t,0.491518
149fa638-067e-4d9e-8e62-69343c88eb46,319c1990-6128-4bd8-a797-bb5de6b79ad3,4d95cda8-bc3f-4bdc-b779-aabd10b0b146,2,5,1583522,1583522,2026-08-27 19:10:58,2026-08-27 19:10:58,,active,4.999889,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,1,t,0.820850
1e3cba8e-f270-4fac-b5fd-efad37a4c6d9,319c1990-6128-4bd8-a797-bb5de6b79ad3,394af1ef-c477-47ea-ae6d-a47bdb2aabfd,2,8,1899627,1899627,2026-08-27 19:09:44,2026-08-27 19:09:45,,active,7.816967,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,2,t,0.798562
287c1823-6562-45df-b85c-00a504e646bd,319c1990-6128-4bd8-a797-bb5de6b79ad3,bd97ad06-2bbc-4f45-89b2-387701b6c903,2,7,1681749,1681749,2026-08-27 19:08:58,2026-08-27 19:09:00,,active,7.227941,f,2663e10e-56c4-47e2-a5f5-24c35fdecb0e,53,t,0.244814
