id,legislature_id,jurisdiction_id,district_number,seats,target_population,actual_population,created_at,updated_at,deleted_at,status,fractional_seats,floor_override,map_id,num_geom_parts,is_contiguous,convex_hull_ratio
6c7b23e7-1c12-4ae3-b97d-9c5489e9c56e,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,47ad1fe3-0583-4016-8533-622cfaa13a1c,2,9,1015959,1015959,2026-08-27 19:09:52,2026-08-27 19:09:54,,active,8.824057,f,5572e141-5779-4850-9f59-2b250035c42b,866,t,0.670290
6f552d70-133d-42a7-9799-5f474c0476be,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,fa2e8e4a-5275-405a-bb49-c9c56ac95da4,2,9,1011140,1011140,2026-08-27 19:10:25,2026-08-27 19:10:29,,active,8.842948,f,5572e141-5779-4850-9f59-2b250035c42b,1064,t,0.558557
8715883e-11f8-4548-a57c-329787233068,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,99f1d663-f147-449b-82ce-d782a4d2dcf3,2,7,850217,850217,2026-08-27 19:10:15,2026-08-28 00:39:59,,active,7.198925,f,5572e141-5779-4850-9f59-2b250035c42b,1,t,0.758426
a2dd0766-a237-4d1a-bbe6-3248d8584253,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,50c4c579-56d6-44d6-b1a8-ea9da9e0dfee,2,5,543094,543094,2026-08-27 19:10:16,2026-08-27 19:10:16,,active,4.545199,f,5572e141-5779-4850-9f59-2b250035c42b,1,t,0.889616
b4ab8921-be4c-40bb-b59f-ae4008377aaf,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,ad25aeef-1615-4e53-9a9a-cb3d62155e51,2,4,411931,411931,2026-08-27 19:10:49,2026-08-27 19:10:49,,active,3.602959,t,5572e141-5779-4850-9f59-2b250035c42b,43,t,0.702426
cbcfae69-7fe6-4104-b3f0-6aa52e4d05eb,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,70f5b9f3-48b5-4be7-8045-f62fb883343b,2,9,983192,983192,2026-08-27 19:08:23,2026-08-27 19:08:55,,active,8.838985,f,5572e141-5779-4850-9f59-2b250035c42b,331,t,0.593998
cc003100-b5d1-4b46-8787-faeaceb08064,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,4bc55318-20d8-4d66-8919-aba97a1cb953,2,6,689964,689964,2026-08-27 19:11:21,2026-08-27 19:11:21,,active,5.999122,f,5572e141-5779-4850-9f59-2b250035c42b,1,t,0.884439
07987b50-5826-4ac7-99ec-980989e94d54,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,f96282de-b187-4a54-99cd-3555db16204a,3,7,833439,833439,2026-08-27 19:10:08,2026-08-27 19:10:13,,active,7.032020,f,5572e141-5779-4850-9f59-2b250035c42b,962,t,0.829661
0bcbb1f4-21a7-4d0c-98d9-ad5bf5e01142,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,9eb5fa4c-7604-46b7-ab64-ff348a08e3f1,3,8,906770,906770,2026-08-27 19:11:16,2026-08-27 19:11:16,,active,7.992391,f,5572e141-5779-4850-9f59-2b250035c42b,1,t,0.915157
20a2d35c-276c-4d65-8556-87970cbf9d51,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,5fd83833-c8fb-465f-a579-511793396d5e,3,9,1034147,1034147,2026-08-27 19:10:48,2026-08-27 19:10:48,,active,8.924034,f,5572e141-5779-4850-9f59-2b250035c42b,1,t,0.805437
a2c91ac1-ae5f-4e8d-b35f-f6a059e80ab0,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,47ad1fe3-0583-4016-8533-622cfaa13a1c,3,8,959752,959752,2026-08-27 19:09:54,2026-08-27 19:09:55,,active,8.335874,f,5572e141-5779-4850-9f59-2b250035c42b,11,t,0.683358
ceeb5c6a-f6de-4730-beb8-79895fb9edd3,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,f90fc967-e20c-44a8-b9ca-a000ef9a427f,3,6,707427,707427,2026-08-27 19:11:01,2026-08-27 19:11:01,,active,6.151602,f,5572e141-5779-4850-9f59-2b250035c42b,5,t,0.759443
fcbe0b70-ab87-474d-b654-e927e55d8979,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,70f5b9f3-48b5-4be7-8045-f62fb883343b,3,6,663117,663117,2026-08-27 19:08:55,2026-08-27 19:09:44,,active,5.961482,f,5572e141-5779-4850-9f59-2b250035c42b,4481,t,0.430004
2ada16c9-3821-4828-bc37-99cd53f5cc58,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,47ad1fe3-0583-4016-8533-622cfaa13a1c,4,9,1021504,1021504,2026-08-27 19:09:55,2026-08-27 19:09:56,,active,8.872218,f,5572e141-5779-4850-9f59-2b250035c42b,35,t,0.740513
34c4a05c-2e84-42c3-9d17-4d96cc293d14,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,f96282de-b187-4a54-99cd-3555db16204a,4,8,937843,937843,2026-08-27 19:10:13,2026-08-27 19:10:15,,active,7.912914,f,5572e141-5779-4850-9f59-2b250035c42b,55,t,0.698555
46c17728-ac18-4b03-aa51-c1188c666363,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,f90fc967-e20c-44a8-b9ca-a000ef9a427f,4,6,670543,670543,2026-08-27 19:11:01,2026-08-27 19:11:02,,active,5.830868,f,5572e141-5779-4850-9f59-2b250035c42b,24,t,0.765389
8c8aa3ef-d235-41c2-baf9-82215f8a34d4,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,5fd83833-c8fb-465f-a579-511793396d5e,4,9,1009923,1009923,2026-08-27 19:10:48,2026-08-27 19:10:48,,active,8.714996,f,5572e141-5779-4850-9f59-2b250035c42b,1,t,0.697018
07644db9-929e-4bff-bb1a-2fd56ae3e133,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,47ad1fe3-0583-4016-8533-622cfaa13a1c,5,7,762137,762137,2026-08-27 19:09:56,2026-08-27 19:09:56,,active,6.619500,f,5572e141-5779-4850-9f59-2b250035c42b,29,t,0.338369
c86b7dde-112c-496c-a992-a8ad68e4d3ae,d58b7e97-bbaf-4e37-95b2-b28d59f1cad6,47ad1fe3-0583-4016-8533-622cfaa13a1c,6,5,621402,621402,2026-08-27 19:09:56,2026-08-27 19:09:57,,active,5.397154,f,5572e141-5779-4850-9f59-2b250035c42b,9,t,0.738366
