scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
China,5,9,9.241678,f,38098829,38098829,0.321711,3,t,Hainan Province; Taiwan Province; Tibet Autonomous Region,c645ac11-8f01-4dbb-8da3-8270e84238ba,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,6,8,8.372388,f,31405802,34515180,0.215188,5,t,Chongqing Municipality; Hong Kong Special Administrative Region; Macau Special Administrative Region,d4bc6022-43b9-4924-bbe5-9476210653af,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,7,8,7.611727,f,31379351,31379351,0.640318,1,t,Heilongjiang Province,2f36fad8-c2d8-4d87-ae4a-76f6c9590b1d,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,8,9,8.867425,f,36555968,36555968,0.748612,1,t,Beijing Municipality; Tianjin Municipality,f6baf4fe-2fac-4ae9-b885-b52b23f5b616,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,9,6,5.903425,f,24336876,24336876,0.744867,1,t,Jilin Province,093cb3eb-1d73-438b-aeac-6faea40d83a7,9cc5635f-f158-49c5-be62-9f0328ba2d66
China,10,6,5.851624,f,24123327,24123327,0.736289,3,t,Shanghai Municipality,ba5d6be5-cec1-40e9-ac9b-085a0fad6d34,9cc5635f-f158-49c5-be62-9f0328ba2d66
Colombia,1,6,5.995736,f,24019617,24019617,0.741511,5,t,Amazonas; Arauca; Bogota Capital District; Boyacá; Caquetá; Casanare; Cauca; Cundinamarca; Guainía; Guaviare; Huila; Meta; Nariño; Putumayo; Santander; Tolima; Vaupés; Vichada,b479f8eb-7281-4be2-bd71-a7c3a07cfe32,ee9fc592-86d7-4c57-ac1d-4de831c42310
Colombia,2,7,7.004264,f,28059894,28059894,0.349836,11,t,"Antioquia; Archipiélago de San Andrés, Providencia y Santa Catalina; Atlántico; Bolívar; Caldas; Cesar; Chocó; Córdoba; La Guajira; Magdalena; Norte de Santander; Quindío; Risaralda; Sucre; Valle del Cauca",ba2afaf0-63ca-48ed-949c-8f0779cbacf9,ee9fc592-86d7-4c57-ac1d-4de831c42310
Democratic Republic of the Congo,1,6,5.968242,f,23893393,23893393,0.615951,1,t,Kasai; Kasai-Oriental; Lower Uele; Mongala; Nord-Ubangi; Sankuru; Sud-Ubangi; Tshuapa; Équateur,5db4339f-7c2f-4d93-a229-ac4d7d66d4d0,6fc76783-7fee-4ad3-9cf2-59fc5f93e7f8
Democratic Republic of the Congo,2,7,6.948098,f,27816171,27816171,0.660193,2,t,Central Kasai; Haut-Katanga; Haut-Lomami; Lomami; Lualaba; South Kivu; Tanganyika,4f9c6981-711d-4f5e-8ce2-56c1b6577472,6fc76783-7fee-4ad3-9cf2-59fc5f93e7f8
