scope,district_number,seats,fractional_seats,floor_override,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Earth,26,8,7.895208,f,31517572,31517572,0.354583,656,t,Antarctica; Bolivia (Plurinational State of); Chile; Falkland Islands (Malvinas),727742dd-1369-41c0-86d0-30497fce331c,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,27,8,8.278802,f,33093653,33093653,0.720424,4,t,Peru,ee8f9b7b-e538-4d19-8f12-c438f0f0f12b,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,28,6,6.250932,f,24987453,24987453,0.741224,8,t,Israel; Jordan; State of Palestine,d1613bc4-eda3-4cb8-8fcc-c067b0a589a6,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,29,9,9.416802,f,37642691,37642691,0.822388,115,t,Kuwait; Saudi Arabia,761b879b-62bb-4ab0-b67e-929aa7d68ba2,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,30,5,4.819014,f,19263508,19263508,0.536353,96,f,Bahrain; Oman; Qatar; United Arab Emirates,c4f39c41-935d-40be-9d85-ad6a98df6505,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,31,7,7.195575,f,28763563,28763563,0.855208,1,t,Lebanon; Syrian Arab Republic,62c3c22d-463e-4a7f-8727-9c7c8881fd2e,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,32,9,8.549256,f,34174765,34174765,0.183762,189,t,Comoros; Madagascar; Mauritius; Mayotte; Réunion; Seychelles,576b5384-1232-4bf4-ba93-9c3a03672a2c,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,33,7,7.425627,f,29683175,29683175,0.767132,1,t,Nepal,b2f899b5-10c2-46d8-821a-055dc9d96b0d,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,34,9,8.901751,f,35583826,35583826,0.474787,560,t,Barbados; Bonaire Sint Eustatius and Saba; Curaçao; Dominica; French Guiana; Grenada; Guyana; Martinique; Puerto Rico; Saint Lucia; Saint Vincent and the Grenadines; Suriname; Trinidad and Tobago; Venezuela (Bolivarian Republic of),d3510a55-fe7b-49ac-8119-61def361830d,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,35,7,6.581484,f,26308799,26308799,0.462913,466,t,Australia,24946937-cda1-47fa-934e-afbd605338d4,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,36,7,6.565077,f,26243216,26243216,0.674560,52,t,Dem. People's Republic of Korea,6bede690-8dfb-447e-832d-6525f45eb08d,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,37,6,5.850253,f,23385780,23385780,0.104454,1313,t,Maldives; Sri Lanka,d07e46b3-bd33-465f-ae0b-da8be0b261e9,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,38,6,5.736608,f,22931495,22931495,0.038809,58,t,Guam; Northern Mariana Islands; Taiwan,8e0f45eb-33d6-4f50-997c-83b79fd9080c,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,39,9,9.167480,f,36646049,36646049,0.325231,2286,t,Belgium; Denmark; Faroe Islands; Greenland; Guernsey; Iceland; Isle of Man; Luxembourg; Netherlands,a4a8cbba-b5bb-4356-9fce-cdb67e911b07,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,40,7,7.445344,f,29761992,29761992,0.252730,49,f,Belize; Costa Rica; El Salvador; Guatemala,694590e1-b14c-4b37-8043-8fbd7ef163a2,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,41,5,5.427249,f,21694864,21694864,0.287187,111,f,Cayman Islands; Honduras; Nicaragua; Panama,98e19fce-a1aa-4eff-9edd-d544ed2b02d4,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,42,8,7.891781,f,31546575,31546575,0.176718,30,t,Bhutan; Cambodia; Lao People's Democratic Republic; Singapore,697abd76-5a8f-4683-9c95-b56a33cf666f,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,43,7,6.798443,f,27176071,27176071,0.833888,83,t,Burundi; Rwanda,b0370152-5a97-4b07-99d6-2b9c5a970b24,4dc3821a-f4c4-484c-90f9-64970c6818b0
Earth,44,9,9.467019,f,37843427,37843427,0.067558,791,t,Anguilla; Antigua and Barbuda; Aruba; Bahamas; Bermuda; British Virgin Islands; Cuba; Dominican Republic; Guadeloupe; Haiti; Jamaica; Montserrat; Saint Barthélemy; Saint Kitts and Nevis; Turks and Caicos Islands; United States Virgin Islands,ef67e67b-971e-4aca-885e-71c3f2d0729d,4dc3821a-f4c4-484c-90f9-64970c6818b0
